hsa-miR-345-5p,HOXD3
hsa-miR-4728-5p,ZNF217
hsa-miR-634,MTCH2
hsa-miR-590-5p,TRIM29
hsa-miR-3666,UBAC2
hsa-miR-155-3p,KRCC1
hsa-miR-378b,HSF2
hsa-miR-106b-5p,ATG7
hsa-miR-494-3p,FNTA
hsa-miR-548p,OXTR
hsa-miR-141-3p,MIF
hsa-miR-644a,NUP93
hsa-miR-7-5p,FMN2
hsa-miR-1182,NLK
hsa-miR-623,SPRY3
hsa-miR-33a-5p,BNIP3
hsa-miR-708-5p,LIMK1
hsa-miR-938,RAP1GAP
hsa-miR-106a-5p,SYCP1
hsa-miR-501-5p,PTGR1
hsa-miR-552-3p,ATAT1
hsa-miR-454-3p,TFAM
hsa-miR-98-5p,CGN
hsa-miR-299-5p,USP33
hsa-miR-409-3p,EPHA7
hsa-miR-580-3p,IREB2
hsa-miR-122-3p,YKT6
hsa-miR-491-3p,LRP5
hsa-miR-3978,ADA
hsa-miR-506-5p,MCM10
hsa-miR-524-5p,AKT3
hsa-miR-4270,EP300
hsa-miR-508-3p,PPP2R5E
hsa-miR-296-3p,THBS1
hsa-miR-4465,CDK8
hsa-miR-1271-5p,CASP8AP2
hsa-miR-155-3p,TOM1
hsa-miR-24-3p,AMOT
hsa-miR-616-5p,CDKN3
hsa-miR-3162-3p,IRAK2
hsa-miR-1185-2-3p,ABCC3
hsa-miR-1289,SULT2A1
hsa-miR-432-3p,HLA-G
hsa-miR-1468-3p,MDM4
hsa-miR-518b,CBLL1
hsa-miR-149-5p,INPP5B
hsa-miR-4728-5p,WNT7A
hsa-miR-576-3p,RBL1
hsa-miR-22-5p,SUV39H1
hsa-miR-23a-5p,TNIP1
hsa-miR-450a-1-3p,PTPN11
hsa-miR-3064-5p,PRDM16
hsa-miR-520d-3p,EXO1
hsa-miR-1914-3p,PTPN13
hsa-miR-4660,PLOD2
hsa-miR-509-3-5p,PPM1A
hsa-miR-3622b-5p,LNCARSR
hsa-miR-139-3p,RAB40B
hsa-miR-323a-3p,SIRT6
hsa-miR-10a-5p,PPP1R13B
hsa-miR-1296-5p,FOXD1
hsa-miR-3619-5p,NFIL3
hsa-miR-335-5p,SYT7
hsa-miR-3189-3p,HLF
hsa-miR-299-3p,DACT1
hsa-miR-4715-3p,IRF4
hsa-miR-362-5p,SYNE1
hsa-miR-301b-3p,TRIM68
hsa-miR-100-3p,ACSL1
hsa-miR-363-5p,STRADB
hsa-miR-215-5p,CAV2
hsa-miR-569,TRIM71
hsa-miR-584-5p,AANAT
hsa-miR-182-5p,DHX40
hsa-miR-519d-3p,TOB2
hsa-miR-215-3p,CBX3
hsa-miR-519b-3p,POMC
hsa-miR-32-5p,ZMPSTE24
hsa-miR-661,SHC1
hsa-miR-515-5p,UHRF1
hsa-miR-370-5p,KREMEN2
hsa-miR-144-3p,PRDM4
hsa-miR-384,TGIF1
hsa-miR-1252-3p,TINCR
hsa-miR-887-3p,ARTN
hsa-miR-125b-1-3p,IL1B
hsa-miR-203a-3p,NABP1
hsa-miR-193b-5p,UBE2C
hsa-miR-4516,SPHK1
hsa-miR-632,NFATC2IP
hsa-miR-34b-3p,HRH1
hsa-miR-761,TMEM88
hsa-miR-154-5p,TGFB2
hsa-miR-1269b,FHL1
hsa-miR-616-3p,TCF7
hsa-miR-144-5p,SNAI2
hsa-miR-4728-5p,FGFR1
hsa-miR-1225-5p,TNRC6A
hsa-miR-133a-5p,PLAGL1
hsa-miR-3686,CDKN1A
hsa-miR-1303,PKIA
hsa-miR-28-3p,CCNG1
hsa-miR-3126-5p,SEL1L
hsa-miR-639,NSUN5
hsa-miR-573,LRRC32
hsa-miR-644a,CCN2
hsa-miR-616-3p,TNIP2
hsa-miR-205-5p,RAB40C
hsa-miR-200b-3p,BIRC5
hsa-miR-629-5p,AKT3
hsa-miR-371a-3p,RAB1B
hsa-miR-3940-5p,LINC00265
hsa-miR-601,ALPK2
hsa-miR-3682-3p,NKX2-1-AS1
hsa-miR-1292-5p,SAP30L
hsa-miR-219a-2-3p,API5
hsa-miR-1252-5p,GDAP1
hsa-miR-1236-3p,FHL3
hsa-miR-887-3p,DUSP4
hsa-miR-1291,PCDH15
hsa-miR-449b-5p,S100P
hsa-miR-3156-5p,TRAF2
hsa-miR-129-1-3p,IKBKE
hsa-miR-152-3p,GREM2
hsa-miR-30c-1-3p,MAP4K4
hsa-miR-3196,WNT5A
hsa-miR-627-5p,GPX2
hsa-miR-365a-3p,PPIC
hsa-let-7c-3p,ABR
hsa-miR-1271-5p,CD93
hsa-miR-154-5p,CTNND1
hsa-miR-490-3p,NR0B1
hsa-miR-516b-5p,HDAC5
hsa-miR-105-5p,CCNT1
hsa-miR-212-5p,AMD1
hsa-miR-661,IFNB1
hsa-miR-216a-5p,OXR1
hsa-miR-520g-3p,NPAS4
hsa-miR-429,PSMD10
hsa-miR-579-3p,KDM1A
hsa-miR-1250-3p,DCTN4
hsa-miR-450a-1-3p,DANCR
hsa-miR-204-3p,PTPN7
hsa-miR-550a-5p,ASCL1
hsa-miR-1249-5p,BDKRB2
hsa-miR-200c-3p,ANGPTL1
hsa-miR-654-5p,SMURF2
hsa-miR-944,FXN
hsa-miR-22-3p,HCN2
hsa-miR-497-5p,SLC20A1
hsa-miR-454-3p,ZIC3
hsa-miR-581,NEK6
hsa-miR-647,STX12
hsa-miR-26a-5p,MTFP1
hsa-miR-506-5p,EDNRA
hsa-miR-129-2-3p,ASXL1
hsa-miR-3074-3p,ARHGAP19
hsa-miR-23a-3p,SERINC3
hsa-miR-5188,FLOT1
hsa-miR-208b-3p,DACT1
hsa-miR-338-3p,MAP3K12
hsa-miR-627-5p,CCR6
hsa-miR-4720-3p,KDM3A
hsa-miR-599,ITGA6
hsa-miR-216a-5p,PPP1R13B
hsa-miR-99a-3p,VIM
hsa-miR-200b-3p,TUSC3
hsa-miR-942-3p,KMT5A
hsa-miR-4722-5p,NSMF
hsa-miR-362-3p,UVRAG
hsa-miR-1205,VEGFA
hsa-miR-20b-5p,DRAM1
hsa-miR-490-3p,TCF4
hsa-miR-301a-3p,FBXO11
hsa-miR-15b-5p,LRRC32
hsa-miR-802,AIFM3
hsa-miR-564,KCNJ10
hsa-miR-15a-3p,CFL2
hsa-miR-222-3p,LFNG
hsa-miR-620,CLEC5A
hsa-miR-500a-5p,ZNF611
hsa-miR-28-5p,DYRK1B
hsa-miR-711,SLC7A6
hsa-miR-455-5p,PFDN4
hsa-miR-302c-5p,HPGD
hsa-miR-603,ITGB2-AS1
hsa-miR-636,KLK6
hsa-miR-195-3p,FMNL2
hsa-miR-638,PTPRK
hsa-miR-4530,COL10A1
hsa-miR-512-3p,HAMP
hsa-miR-3064-3p,PFDN4
hsa-miR-1-3p,MCL1
hsa-miR-601,CPEB2
hsa-miR-711,CAMKK2
hsa-miR-581,NNT-AS1
hsa-miR-4488,MYB
hsa-miR-18a-5p,DHRS4
hsa-miR-380-5p,RAB24
hsa-miR-363-3p,DONSON
hsa-miR-6869-5p,SLC27A1
hsa-miR-411-5p,GRSF1
hsa-miR-3126-5p,SGPP2
hsa-miR-521,FGF14-AS2
hsa-miR-504-3p,SNAI1
hsa-miR-629-5p,PHLPP1
hsa-miR-365a-3p,DMTF1
hsa-miR-4775,CYP19A1
hsa-miR-770-5p,THRB
hsa-miR-652-5p,CDK1
hsa-miR-124-3p,CNTF
hsa-miR-194-3p,MTCH2
hsa-miR-663a,EPHB4
hsa-miR-1289,HAMP
hsa-miR-645,CRKL
hsa-miR-153-5p,SIAH1
hsa-miR-323b-5p,SUSD2
hsa-miR-202-5p,ELF4
hsa-miR-675-5p,PUM1
hsa-miR-573,CDX1
hsa-miR-892a,SP4
hsa-miR-3074-5p,ANK2
hsa-miR-490-5p,VASP
hsa-miR-1249-3p,ISL1
hsa-miR-199a-5p,CAV2
hsa-miR-376c-3p,CREBRF
hsa-miR-147a,PER1
hsa-miR-744-3p,TXNIP
hsa-miR-1291,NOMO1
hsa-miR-622,ING5
hsa-miR-548a-3p,AKR1C2
hsa-miR-450b-5p,RBM5
hsa-miR-144-5p,ARHGEF3
hsa-miR-610,SNAI1
hsa-miR-1299,PTPRK
hsa-miR-4723-5p,TSPAN12
hsa-miR-708-5p,FOS
hsa-miR-587,PSME3
hsa-miR-4646-5p,RAD17
hsa-miR-19b-1-5p,ISG20
hsa-miR-648,PICALM
hsa-miR-202-5p,F8
hsa-miR-4780,MZB1
hsa-miR-711,CA2
hsa-miR-15a-5p,SCHLAP1
hsa-miR-887-3p,CISH
hsa-miR-190a-5p,KCNJ10
hsa-miR-1-3p,INPP5F
hsa-miR-675-5p,USF2
hsa-miR-215-5p,ST3GAL1
hsa-miR-639,COL16A1
hsa-miR-214-3p,JPT1
hsa-miR-30c-2-3p,BECN1
hsa-miR-190a-5p,ATF2
hsa-miR-567,RSRC1
hsa-miR-222-3p,FGFBP1
hsa-miR-374b-5p,ABCB5
hsa-miR-222-5p,TEK
hsa-miR-106a-5p,ADRB2
hsa-miR-18b-5p,ROCK2
hsa-miR-1182,PLXNB1
hsa-miR-410-5p,ECM1
hsa-miR-518d-3p,TGM2
hsa-miR-450a-1-3p,HDAC6
hsa-miR-627-3p,MEF2A
hsa-miR-483-5p,PPP1R14C
hsa-miR-10b-5p,RAB25
hsa-miR-20a-5p,FBP1
hsa-miR-4756-5p,RREB1
hsa-miR-382-5p,MCM8
hsa-miR-892a,LNPK
hsa-miR-376c-3p,ABCC3
hsa-miR-4638-5p,CSNK2A1
hsa-miR-1184,TRIM33
hsa-miR-644a,MGST2
hsa-miR-188-3p,STAT6
hsa-miR-139-3p,TBC1D14
hsa-miR-548p,TARDBP
hsa-miR-148a-5p,RASSF1
hsa-miR-612,ZNF83
hsa-miR-6515-5p,GPNMB
hsa-miR-1298-5p,MDM4
hsa-miR-660-5p,MT1M
hsa-miR-601,TRIM13
hsa-miR-150-5p,CEBPD
hsa-miR-550a-3p,S100A4
hsa-miR-4449,DDX3X
hsa-miR-130a-5p,COL21A1
hsa-miR-486-5p,KAT2B
hsa-miR-551a,ADCY1
hsa-miR-450a-5p,LIMS1
hsa-miR-3129-5p,ACKR3
hsa-miR-519d-3p,SYVN1
hsa-let-7a-3p,VPS51
hsa-miR-374a-5p,PRDX3
hsa-miR-542-5p,MMP19
hsa-miR-218-1-3p,RHOBTB1
hsa-miR-301b-3p,ST3GAL6
hsa-miR-935,POLR3G
hsa-miR-224-3p,LINC00488
hsa-miR-337-3p,AQP4
hsa-miR-660-5p,S100A8
hsa-miR-142-5p,ALOX5
hsa-miR-1203,KEAP1
hsa-miR-510-5p,NEU1
hsa-miR-181c-5p,HMGN2
hsa-miR-370-3p,IFNB1
hsa-miR-497-3p,SRM
hsa-miR-539-3p,CDS2
hsa-miR-96-3p,AURKA
hsa-miR-24-2-5p,TEX261
hsa-miR-1225-5p,NEK2
hsa-miR-410-3p,FAM91A1
hsa-miR-5787,CLDN2
hsa-miR-1225-5p,PADI2
hsa-miR-624-3p,CCL8
hsa-miR-6165,IKBKG
hsa-miR-3666,VPS18
hsa-miR-641,TMEM184B
hsa-miR-4458,FASLG
hsa-miR-133a-3p,ADGRA2
hsa-miR-127-5p,CXCR6
hsa-miR-1258,PTPRF
hsa-let-7a-5p,CD40
hsa-miR-4317,TRIM14
hsa-miR-1297,CEACAM6
hsa-miR-892a,ERG
hsa-miR-422a,MSH6
hsa-miR-634,CPD
hsa-miR-1250-5p,ERRFI1
hsa-miR-330-3p,EZR
hsa-miR-139-3p,UCP2
hsa-miR-181c-5p,USP35
hsa-miR-21-3p,BMP7
hsa-miR-515-3p,CRNDE
hsa-miR-3194-3p,CARM1
hsa-miR-718,TRIM32
hsa-miR-6875-5p,E2F2
hsa-miR-450b-5p,NOX4
hsa-miR-20a-5p,TMEM40
hsa-miR-99a-3p,TNFAIP3
hsa-miR-379-3p,TMEM92
hsa-miR-512-5p,PDPN
hsa-miR-519e-5p,GLS
hsa-miR-198,CPD
hsa-miR-552-5p,SLPI
hsa-miR-22-3p,PKIA
hsa-miR-3928-3p,CYLD
hsa-miR-106a-3p,SIAH2
hsa-miR-595,CELF2
hsa-miR-508-3p,MCAM
hsa-miR-19b-1-5p,TPX2
hsa-miR-20a-5p,NFATC2
hsa-miR-28-5p,LGR5
hsa-miR-1247-5p,CYP3A4
hsa-miR-98-5p,RCOR3
hsa-miR-562,FBP1
hsa-miR-138-1-3p,TUSC7
hsa-miR-664a-3p,TTC13
hsa-miR-383-3p,BAG1
hsa-miR-551b-3p,ILK
hsa-miR-573,CASP2
hsa-miR-135a-3p,TNFAIP3
hsa-miR-210-3p,LRIG1
hsa-miR-487b-3p,ACVR1B
hsa-miR-181a-5p,GLUL
hsa-miR-182-3p,TRIM2
hsa-miR-605-5p,WNT7A
hsa-miR-139-3p,SNHG11
hsa-miR-186-5p,PTP4A2
hsa-miR-1972,YTHDF2
hsa-miR-892a,NUP93
hsa-miR-30c-2-3p,RAB34
hsa-miR-486-3p,DNM3OS
hsa-miR-27a-5p,NEK7
hsa-miR-151a-5p,FA2H
hsa-miR-486-5p,KREMEN2
hsa-miR-100-3p,BECN1
hsa-miR-516b-5p,GMNN
hsa-miR-193b-3p,TARDBP
hsa-miR-625-5p,FLT3
hsa-miR-148b-5p,HPGD
hsa-miR-218-1-3p,TRIM13
hsa-miR-148a-5p,HNRNPA2B1
hsa-miR-3128,ADGRL4
hsa-miR-421,APLN
hsa-miR-134-5p,HELLS
hsa-miR-483-5p,ACTA2-AS1
hsa-miR-6875-5p,JUN
hsa-miR-338-3p,FBXO11
hsa-miR-93-3p,PTPN23
hsa-miR-516a-5p,UBE3C
hsa-miR-584-3p,KHDRBS1
hsa-miR-301b-3p,PCGF5
hsa-miR-4443,SDHB
hsa-miR-3180-5p,SNAI1
hsa-miR-153-3p,ENO1
hsa-miR-200a-3p,ACAT1
hsa-miR-548d-3p,GABPA
hsa-miR-383-5p,RASSF4
hsa-miR-148b-3p,WIF1
hsa-miR-1252-3p,ZHX2
hsa-miR-513c-5p,BMP6
hsa-miR-581,SCGB2A1
hsa-miR-670-5p,SNAP25
hsa-miR-218-2-3p,SCO2
hsa-miR-1224-3p,DNM1L
hsa-miR-338-3p,SLCO1B1
hsa-miR-6855-3p,MTPN
hsa-miR-3194-3p,AFAP1
hsa-let-7g-3p,HECTD1
hsa-let-7i-3p,OCLN
hsa-miR-760,NOD1
hsa-miR-376c-3p,PRKAA2
hsa-miR-210-3p,CDH2
hsa-miR-1269b,KLK4
hsa-miR-208a-3p,ATG4C
hsa-let-7e-5p,BAG3
hsa-miR-300,PDZK1IP1
hsa-miR-584-3p,GMNN
hsa-miR-658,EIF4E
hsa-miR-340-3p,CBR3-AS1
hsa-miR-885-5p,GLI3
hsa-miR-2909,DNM1L
hsa-miR-541-3p,TMC7
hsa-miR-499a-3p,PLK1
hsa-miR-3074-5p,VHL
hsa-miR-532-5p,ESRRA
hsa-miR-935,NCSTN
hsa-miR-103a-2-5p,SATB1
hsa-miR-92b-3p,CD68
hsa-miR-516a-3p,PRDM4
hsa-miR-10b-5p,ROBO1
hsa-miR-26b-3p,AKT1
hsa-miR-517c-3p,FOXM1
hsa-miR-320c,ASPH
hsa-miR-29b-3p,F11R
hsa-miR-762,RAB6B
hsa-miR-23a-5p,CASP2
hsa-miR-515-5p,DUSP5
hsa-miR-873-5p,RNF183
hsa-miR-4644,GDF5
hsa-miR-432-5p,UBE3C
hsa-miR-296-3p,KHSRP
hsa-miR-1296-5p,PTPRK
hsa-miR-378g,NOX4
hsa-miR-488-3p,IRAK4
hsa-miR-125a-3p,NOS2
hsa-miR-409-5p,HOXB5
hsa-let-7b-5p,GREM1
hsa-miR-422a,TAF10
hsa-miR-302d-3p,NNT-AS1
hsa-miR-199a-5p,PGRMC1
hsa-miR-372-5p,GEMIN4
hsa-miR-616-3p,KBTBD2
hsa-miR-573,GCSAM
hsa-miR-616-5p,NTN4
hsa-miR-711,FOXO3
hsa-miR-34c-5p,SMARCC1
hsa-miR-3622b-5p,BRAF
hsa-miR-28-3p,SIRPA
hsa-miR-6747-5p,MMP3
hsa-miR-17-3p,BRD3
hsa-miR-370-3p,PTPN9
hsa-miR-215-3p,LRP6
hsa-miR-1914-3p,ZFPM1
hsa-miR-580-3p,LFNG
hsa-miR-29b-2-5p,ADAR
hsa-miR-378a-3p,SEC23A
hsa-miR-3074-3p,ARRB1
hsa-miR-378g,SOX7
hsa-let-7d-5p,MAP3K4
hsa-miR-4500,ASPH
hsa-miR-200a-5p,SCRIB
hsa-miR-597-3p,CASK
hsa-miR-1290,SOCS1
hsa-miR-323b-5p,LRRC4
hsa-miR-361-3p,SYT1
hsa-miR-1283,DMTF1
hsa-miR-10a-3p,ATG9A
hsa-miR-326,AKT2
hsa-miR-518b,MFF
hsa-miR-1236-3p,FOXO4
hsa-miR-92b-3p,RASGRP1
hsa-miR-339-5p,CPSF6
hsa-miR-196a-3p,PGRMC1
hsa-miR-96-5p,MOB1A
hsa-miR-548m,APBB2
hsa-miR-4500,MIEN1
hsa-let-7c-5p,MTSS1
hsa-miR-5582-5p,SAA1
hsa-miR-1270,MLH1
hsa-miR-770-5p,PRKG1
hsa-miR-627-3p,DPYSL2
hsa-miR-325,RHOBTB3
hsa-miR-10b-3p,ATG5
hsa-miR-433-3p,NRP1
hsa-miR-519e-5p,ID4
hsa-miR-942-3p,MAD2L1
hsa-miR-4270,ZWINT
hsa-miR-5582-5p,RAD21
hsa-miR-548d-3p,NSUN5
hsa-miR-424-5p,TLE1
hsa-miR-1180-5p,CEP83
hsa-miR-216a-3p,SLC1A5
hsa-miR-382-3p,TNIP1
hsa-miR-495-3p,PDPK1
hsa-miR-495-3p,MMP10
hsa-miR-335-3p,ZNF24
hsa-miR-4653-3p,MAP3K3
hsa-miR-15a-5p,STX1A
hsa-miR-545-3p,TRIM31
hsa-miR-454-3p,CYP2C9
hsa-miR-1271-5p,CST4
hsa-miR-491-5p,COL16A1
hsa-miR-296-3p,PFN1
hsa-miR-1256,UBIAD1
hsa-miR-510-5p,KAT2B
hsa-miR-631,TREM2
hsa-miR-320d,DET1
hsa-miR-944,GRM3
hsa-let-7e-5p,TNFAIP8
hsa-miR-20a-5p,IRS1
hsa-miR-503-5p,PCGF5
hsa-miR-590-5p,KDM6A
hsa-miR-493-5p,GPD2
hsa-miR-210-5p,THBS4
hsa-miR-181d-5p,NOD1
hsa-miR-1270,APOC3
hsa-miR-654-5p,FTL
hsa-miR-593-3p,SRI
hsa-miR-92b-3p,UCA1
hsa-miR-105-3p,LINC00511
hsa-miR-3074-5p,TSC22D3
hsa-miR-449a,EGR3
hsa-miR-494-5p,IL12B
hsa-miR-1249-5p,APOA5
hsa-miR-101-3p,ARHGDIA
hsa-let-7a-5p,SOD3
hsa-miR-376c-3p,CDK13
hsa-miR-34c-5p,SWAP70
hsa-miR-552-3p,PIK3C2A
hsa-miR-135a-3p,SULT2A1
hsa-miR-376a-3p,SET
hsa-miR-578,ATG3
hsa-miR-148b-5p,FOS
hsa-miR-767-3p,ATG14
hsa-miR-224-5p,TANK
hsa-miR-675-5p,LAMP2
hsa-miR-4756-5p,TP53
hsa-miR-1-5p,VPS18
hsa-miR-31-3p,TYMS
hsa-miR-103a-2-5p,ELOVL1
hsa-miR-1-3p,SERPINE1
hsa-miR-188-3p,DVL3
hsa-miR-877-5p,ARID4B
hsa-miR-922,SIRT2
hsa-miR-296-5p,KEAP1
hsa-miR-584-3p,ACVR2A
hsa-miR-802,CKS2
hsa-miR-1908-5p,SLC9A1
hsa-miR-200b-5p,IRAK2
hsa-miR-181c-5p,UBQLN1
hsa-miR-519e-5p,SRR
hsa-miR-2861,MITF
hsa-miR-323b-5p,ST3GAL1
hsa-miR-31-5p,ARL6IP5
hsa-miR-558,BCLAF1
hsa-miR-181a-2-3p,FOSL1
hsa-miR-199a-3p,LHX2
hsa-miR-186-5p,CD38
hsa-miR-323b-5p,PRODH
hsa-miR-4638-5p,LIPA
hsa-miR-455-5p,MYOD1
hsa-miR-527,SPRED1
hsa-miR-502-3p,GPR34
hsa-miR-188-3p,FOXG1
hsa-miR-302e,VAMP2
hsa-miR-93-5p,JAK1
hsa-miR-485-5p,HOXA10
hsa-miR-454-3p,MAPK14
hsa-miR-577,CXCR2
hsa-miR-376b-3p,DCST1-AS1
hsa-miR-4530,FOXG1
hsa-miR-15a-3p,CLINT1
hsa-miR-3129-5p,PAM
hsa-let-7f-2-3p,DOCK3
hsa-miR-942-3p,ACADS
hsa-miR-28-5p,AXIN2
hsa-miR-601,CDKN1B
hsa-miR-595,MITF
hsa-miR-564,CXCR2
hsa-miR-155-5p,CYP24A1
hsa-miR-497-3p,MCF2L
hsa-miR-6089,LDLRAP1
hsa-miR-139-5p,ROBO2
hsa-miR-145-3p,TNFAIP3
hsa-miR-204-3p,NFKBIZ
hsa-miR-942-3p,DOCK4
hsa-miR-552-3p,CCND3
hsa-let-7i-5p,STUB1
hsa-miR-3978,GOLT1A
hsa-miR-1253,SNCA
hsa-miR-339-3p,PPP3CA
hsa-miR-339-5p,COMMD1
hsa-miR-1236-3p,ANAPC1
hsa-miR-934,LARP4
hsa-miR-5582-5p,ARHGDIA
hsa-miR-4458,BRAP
hsa-miR-138-1-3p,STUB1
hsa-miR-3064-5p,DAXX
hsa-miR-488-3p,SAPCD2
hsa-miR-22-3p,ERCC8
hsa-miR-938,AVEN
hsa-miR-572,CCN2
hsa-miR-204-5p,TRIM2
hsa-miR-3178,RAB10
hsa-miR-449b-5p,COL24A1
hsa-miR-502-5p,CXCL1
hsa-miR-1908-5p,TNFSF13B
hsa-miR-485-5p,CYP7A1
hsa-miR-15a-5p,MEF2A
hsa-miR-324-3p,CEBPB
hsa-miR-103b,CTDNEP1
hsa-miR-4284,SPRED1
hsa-miR-140-3p,MTPN
hsa-let-7a-5p,CAPNS1
hsa-miR-4649-3p,NAMPT
hsa-miR-195-5p,MET
hsa-miR-130b-3p,ZFAS1
hsa-miR-340-3p,TGFBR3
hsa-miR-153-3p,RCOR1
hsa-miR-650,AKT2
hsa-miR-378a-5p,ZBTB18
hsa-miR-218-2-3p,CDK1
hsa-miR-24-2-5p,SNAP25
hsa-miR-617,PTEN
hsa-miR-25-5p,MAZ
hsa-miR-548ba,SNHG16
hsa-miR-532-3p,FOXC1
hsa-miR-512-5p,KLK10
hsa-miR-1914-5p,SLPI
hsa-miR-1266-5p,ALDH1A1
hsa-miR-1283,PDPK1
hsa-miR-1265,HNF4G
hsa-miR-181a-5p,RBM24
hsa-miR-1298-5p,PPP1R1B
hsa-miR-208b-3p,NEUROD1
hsa-miR-485-5p,GABPA
hsa-miR-100-5p,SLC22A7
hsa-miR-181a-3p,CCR4
hsa-miR-548c-3p,GALNT7
hsa-miR-10a-3p,ZBTB10
hsa-miR-30c-2-3p,RAB5A
hsa-miR-483-3p,WNT1
hsa-miR-760,BLVRB
hsa-miR-484,KLK10
hsa-miR-891b,CSPP1
hsa-miR-219a-5p,MT1JP
hsa-miR-21-5p,PIK3C3
hsa-miR-557,PARD6A
hsa-miR-26b-5p,BCL2L12
hsa-let-7a-3p,NUAK1
hsa-miR-1271-5p,SERPINH1
hsa-miR-4465,PRMT5
hsa-miR-608,PPM1A
hsa-miR-199a-5p,CYP4Z1
hsa-miR-1-5p,SRC
hsa-miR-30c-5p,SOX11
hsa-miR-921,EXOSC2
hsa-miR-122-3p,TBK1
hsa-miR-466,FAM135A
hsa-miR-3121-3p,TMC7
hsa-miR-1292-5p,ZNF197
hsa-miR-148b-3p,MYD88
hsa-miR-1290,KBTBD2
hsa-miR-454-3p,DKK1
hsa-miR-4286,GIT1
hsa-miR-215-5p,BCL2L2
hsa-miR-3619-5p,FHIT
hsa-miR-19a-5p,EIF4A2
hsa-miR-1180-5p,PPM1F
hsa-miR-518c-3p,SIX1
hsa-miR-548a-5p,UBAP2
hsa-miR-20a-3p,GNAI3
hsa-miR-3156-5p,DUXAP8
hsa-miR-552-3p,POLR1H
hsa-miR-1205,NANOG
hsa-miR-502-5p,BTBD3
hsa-miR-103b,LINC02381
hsa-miR-601,VPS51
hsa-miR-765,TGFB1
hsa-miR-218-2-3p,DUSP6
hsa-miR-483-3p,BIRC5
hsa-miR-6165,TAGLN2
hsa-miR-4722-5p,NPAS4
hsa-miR-363-3p,CXCR6
hsa-miR-501-5p,KIF4A
hsa-miR-509-3-5p,TUSC2
hsa-miR-513a-3p,NNT-AS1
hsa-miR-4756-3p,HOXC-AS3
hsa-miR-29b-1-5p,PDGFB
hsa-miR-661,NLRC5
hsa-miR-3178,MAP2K4
hsa-miR-496,CDYL
hsa-miR-106a-3p,DDX5
hsa-miR-335-5p,TERF1
hsa-miR-100-5p,APOE
hsa-let-7c-5p,GATA4
hsa-miR-103b,CD22
hsa-miR-7-5p,ZNF350
hsa-miR-411-3p,TLE3
hsa-miR-335-5p,TMEM64
hsa-miR-1203,CYP2J2
hsa-miR-218-2-3p,FHL3
hsa-miR-556-5p,MIF
hsa-miR-331-3p,GRM5
hsa-miR-221-5p,VASH1
hsa-miR-1247-5p,MMP24
hsa-miR-937-5p,TFCP2
hsa-miR-105-5p,DAZAP2
hsa-miR-410-5p,FASTK
hsa-miR-551a,NRAS
hsa-miR-34b-3p,ALDH1A1
hsa-miR-22-5p,ACLY
hsa-miR-616-3p,NEUROG1
hsa-miR-1281,DTL
hsa-miR-580-3p,TRIM29
hsa-miR-208a-3p,PPM1F
hsa-miR-520d-3p,VGLL4
hsa-miR-519a-3p,CD4
hsa-miR-206,ITGB1
hsa-miR-24-2-5p,CREG1
hsa-miR-654-3p,SNHG8
hsa-miR-616-3p,TINCR
hsa-miR-181b-5p,MPPED2
hsa-miR-1180-5p,GIT1
hsa-miR-138-5p,BMPR1B
hsa-miR-200c-5p,TNF
hsa-miR-5008-5p,PCLAF
hsa-miR-183-5p,EPS8
hsa-miR-1249-3p,PHF10
hsa-let-7f-5p,PPARG
hsa-miR-148b-3p,FGG
hsa-miR-544a,TCF4
hsa-miR-152-5p,POU4F2
hsa-miR-6515-5p,RSPO2
hsa-miR-423-5p,RAB23
hsa-miR-4775,GPER1
hsa-miR-562,JUNB
hsa-miR-346,AKR1B10
hsa-miR-1185-2-3p,LAMC2
hsa-miR-146a-5p,SHMT2
hsa-miR-532-3p,VEZT
hsa-miR-1185-1-3p,MEST
hsa-miR-1252-3p,CCNT2
hsa-miR-23c,TPX2
hsa-miR-455-5p,NOVA1
hsa-miR-22-3p,SEMA6A
hsa-miR-3180-5p,SIAH2
hsa-miR-409-5p,AKT1
hsa-miR-664b-5p,WNT9A
hsa-miR-323a-3p,E2F6
hsa-miR-1207-3p,SLC35F2
hsa-miR-1224-3p,GABBR2
hsa-miR-575,CYTOR
hsa-miR-655-3p,MECOM
hsa-miR-1914-3p,NLN
hsa-miR-4449,GDNF
hsa-miR-489-3p,KCNH2
hsa-miR-125a-5p,SDC4
hsa-miR-504-3p,MSH6
hsa-miR-629-5p,ESR1
hsa-miR-147a,PBXIP1
hsa-miR-493-3p,CASK
hsa-miR-20a-3p,TBC1D9
hsa-miR-4521,VAV2
hsa-miR-3064-3p,OGDHL
hsa-miR-891b,FUNDC2
hsa-miR-221-3p,TMEM184B
hsa-miR-148a-5p,CD82
hsa-miR-135b-5p,AREG
hsa-miR-34b-5p,ZNF493
hsa-miR-183-5p,ZNF611
hsa-miR-337-3p,KDM2A
hsa-miR-892b,MAP3K5
hsa-miR-19a-5p,SREBF1
hsa-miR-4449,PLK4
hsa-miR-548c-5p,PPM1B
hsa-miR-151a-5p,TCF21
hsa-miR-195-3p,DNM1L
hsa-miR-200a-5p,HELLS
hsa-miR-19a-3p,SOCS7
hsa-let-7b-5p,HS3ST2
hsa-miR-1-5p,SH3GL1
